fid,ID_TRC,CLASSE,SENS_CIR,NOM_VOIE,POSITION_R,ID_CYCL,slope_edit,length,umbrell_id,slope,Q85,NBLane,ADT,centerline,Estmt,DJMA_d,CL_d,CL_x,DIVIDED,lts,lts_c,lts_w,lts_c_w,lts_negD,Reach,BLanW,TYPE_VOIE,TYPE_VOIE2,ParkW,contraReac,contraLanW,contraParW,Reach_negD,BLanW_negD,ParkW_negD,asymmetric,GESTION_R,ed_typvoi,ed_typvoi2,drvewayVis,Narrow1Way,PROTEGE_4S,NBR_VOIE,LOCALISATI,LOCALIS_2,cn_Buff_R,cn_Buff_L,Buffer_R,Buffer_L,ID_TRC_int
41006,1410063,0,0,Bénard,5,0,0.000580776,86.099,41005,0.000580776,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410063
41007,1604859,0,0,40e,5,0,0.009955439,326.216,41006,0.009955439,34,1,1495,0,1495.927,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604859
41008,1604858,0,0,Broadway,5,0,0.000463549,131.108,41007,0.000463549,34,1,2959,0,2959.965,0,0,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604858
41009,1604857,0,0,Broadway,5,0,0.000155391,56.851,41008,0.000155391,34,1,3031,1,3031.675,0,1,-9999,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604857
41010,1605371,0,1,George-V,5,0,0.002973739,215.238,41009,0.002973739,34,1,807,0,807.548,0,1,1,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605371
41011,1605370,0,1,George-V,5,0,0.000255076,117.626,41010,0.000255076,34,1,1035,0,1035.052,0,1,1,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605370
41012,1605368,5,-1,1re,5,0,-0.030921871,7.552,41011,-0.030921871,34,1,2250,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605368
41013,1605367,5,-1,1re,5,0,0.022891866,21.844,41012,0.022891866,42,1,1550,0,-8888,1550,1,1,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605367
41014,1605366,5,-1,William-MacDonald,5,0,0.000128713,77.702,41013,0.000128713,34,3,4573,0,4573.539,0,1,-9999,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605366
41015,1604860,0,0,Dixie,5,0,0.008468446,83.531,41014,0.008468446,34,1,1499,0,-8888,1499,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604860
41016,1605365,5,1,George-V,5,0,-0.003273168,16.876,41015,-0.003273168,34,3,5169,0,5169.637,0,1,-9999,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605365
41017,1605362,5,0,Saint-Joseph,5,0,0.00262317,106.751,41016,0.00262317,42,1,3374,1,3374.671,0,1,1,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605362
41018,1605836,6,1,Saint-Pierre,5,0,-0.007676865,108.026,41017,-0.007676865,34,2,6243,0,6243.149,0,1,-9999,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605836
41019,1605829,6,1,Camille,5,0,0.006689059,52.329,41018,0.006689059,34,3,12212,0,12212.292,0,1,-9999,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605829
41020,1605827,6,-1,Saint-Pierre,5,26571,0.0123744,34.753,41019,0.0123744,34,2,6482,0,6482.727,0,1,-9999,NOT,1,-9999,5,-9999,-9999,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,NON,2,OUEST,0,0,0,0,0,1605827
41021,1605826,6,1,Saint-Pierre,5,0,0.018805432,35.632,41020,0.018805432,34,2,6093,0,6093.912,0,1,-9999,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605826
41022,1605824,6,-1,Saint-Pierre,5,26570,0.036441134,35.403,41021,0.036441134,34,1,7999,0,-8888,-8888,-8888,-8888,NOT,1,-9999,5,-9999,-9999,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,NON,2,OUEST,0,0,0,0,0,1605824
41023,1605823,6,1,Saint-Pierre,5,0,0.032606693,34.659,41022,0.032606693,34,1,7999,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605823
41024,1605819,0,1,Camille,5,0,-0.002021658,306.709,41023,-0.002021658,34,1,3012,0,3012.667,0,1,-9999,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605819
41025,1605364,5,1,George-V,5,0,0.018645185,19.054,41024,0.018645185,34,1,2250,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605364
41026,1605817,5,0,Saint-Jacques,5,0,0.01830041,100.008,41025,0.01830041,34,2,8565,1,8565.409,0,1,-9999,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605817
41027,1604861,0,0,39e,5,0,0.000612284,49.003,41026,0.000612284,34,1,372,0,372.577,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604861
41028,1604863,0,0,39e,5,0,-0.002658588,33.856,41027,-0.002658588,42,1,640,0,640.968,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604863
41029,1604836,0,0,46e,5,0,0.002973208,333.916,41028,0.002973208,50,1,1434,0,1434.325,0,0,-9999,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604836
41030,1604835,0,0,Joseph-Dubreuil,5,0,-0.001101146,254.307,41029,-0.001101146,42,1,1927,1,1927.377,0,0,1,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604835
41031,1604833,4,0,Joseph-Dubreuil,5,0,-0.002798646,110.778,41030,-0.002798646,34,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,5,5,5,5,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604833
41032,1604832,0,0,43e,5,0,-0.001842713,86.837,41031,-0.001842713,42,1,2226,1,2226.475,0,0,1,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604832
41033,1604831,7,-1,Côte-de-Liesse,5,0,-0.004125736,133.322,41032,-0.004125736,58,3,5434,0,5434.095,0,1,-9999,NOT,4,-9999,4,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604831
41034,1604830,0,-1,43e,5,0,-0.001018045,304.536,41033,-0.001018045,50,1,807,0,807.401,0,1,1,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604830
41035,1604828,0,1,43e,5,0,0.000857737,209.875,41034,0.000857737,58,1,1128,0,1128.273,0,1,1,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604828
41036,1604827,0,0,46e,5,0,-0.013290069,73.95,41035,-0.013290069,50,1,1499,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604827
41037,1604862,5,0,Victoria,5,24286,0.009229203,91.024,41036,0.009229203,42,2,5743,1,5743.325,0,1,-9999,NOT,2,-9999,3,-9999,3,1.5,1.5,3,0,0,0,0,0,4,1.5,2.5,Yes,1,0,0,0,0,NON,2,0,0,0,0,0,0,1604862
41038,1604826,0,0,46e,5,0,-0.002339354,363.401,41037,-0.002339354,42,1,2768,1,2768.422,0,0,1,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604826
41039,1604824,7,-1,Côte-de-Liesse,5,0,-0.000358953,55.724,41038,-0.000358953,66,1,7999,0,-8888,-8888,-8888,-8888,NOT,4,-9999,4,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604824
41040,1606123,0,0,Dubé,5,0,-0.002985403,187.598,41039,-0.002985403,34,1,1167,0,1167.595,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606123
41041,1606122,0,0,Béique,5,0,0.011923841,31.872,41040,0.011923841,34,1,1869,0,1869.575,0,0,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606122
41042,1611250,0,0,Pierre,5,0,0.003877174,74.804,41041,0.003877174,42,1,1976,0,1976.821,0,0,0,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611250
41043,1604867,0,0,39e,5,0,0.009792136,62.301,41042,0.009792136,34,1,423,0,423.638,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604867
41044,1604866,0,0,39e,5,0,0.003511262,56.965,41043,0.003511262,34,1,112,0,112.876,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604866
41045,1604865,0,0,39e,5,0,0.001631446,61.302,41044,0.001631446,34,1,455,0,455.472,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604865
41046,1604864,0,0,39e,5,0,0.002750041,54.55,41045,0.002750041,34,1,262,0,262.503,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604864
41047,1604825,0,1,46e,5,0,0.002240278,49.126,41046,0.002240278,42,1,1499,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604825
41048,1604837,7,-1,Côte-de-Liesse,2,0,-0.004908352,59.089,41047,-0.004908352,66,1,4289,0,4289.237,0,1,1,NOT,4,-9999,4,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604837
41049,1605816,5,0,Saint-Jacques,5,0,0.00713454,81.303,41048,0.00713454,34,2,9077,1,9077.349,0,1,-9999,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605816
41050,1605814,5,0,Saint-Jacques,5,0,-0.004677677,85.521,41049,-0.004677677,34,2,11876,1,11876.212,0,1,-9999,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605814
41051,1605306,0,1,13e,5,0,0.0155895,332.307,41050,0.0155895,42,1,1201,0,1201.586,0,1,1,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605306
41052,1605305,0,0,Sherbrooke,5,0,0.023529673,78.632,41051,0.023529673,34,1,1988,0,1988.351,0,0,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605305
41053,1605304,5,-1,14e,5,0,0.017880461,331.679,41052,0.017880461,34,1,1912,0,1912.133,0,1,1,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605304
41054,1605303,5,0,Saint-Antoine,5,0,-0.014111305,78.668,41053,-0.014111305,34,1,4374,1,4374.07,0,1,1,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605303
41055,1605302,5,0,Saint-Antoine,5,0,-0.002173035,78.239,41054,-0.002173035,34,1,4569,1,4569.442,0,1,1,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605302
41056,1604947,0,-1,30e,5,0,-0.003664184,65.506,41055,-0.003664184,34,1,873,0,873.935,0,1,1,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604947
41057,1604946,0,1,26e,5,0,0.022373839,64.814,41056,0.022373839,34,1,1421,0,1421.812,0,1,1,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604946
41058,1604945,0,1,26e,5,0,0.014928981,64.311,41057,0.014928981,34,1,1534,0,1534.061,0,1,1,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604945
41059,1606159,0,0,Jetté,5,0,0.015712963,69.376,41058,0.015712963,34,1,630,0,630.052,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606159
41060,1604944,0,0,Sherbrooke,5,0,-0.005572577,82.555,41059,-0.005572577,34,1,2741,0,2741.204,0,0,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604944
41061,1604939,0,0,Louis-Basile-Pigeon,5,0,0.011423681,27.235,41060,0.011423681,34,1,1444,0,1444.873,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604939
41062,1604938,0,0,J.-S.-Aimé-Ashby,5,0,-0.00024911,240.871,41061,-0.00024911,34,1,781,0,781.222,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604938
41063,1604935,8,-1,Non-nommée,5,0,0.004457882,464.391,41062,0.004457882,-8888,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604935
41064,1604932,8,-1,Non-nommée,5,0,0.001643209,66.947,41063,0.001643209,66,2,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604932
41065,1605627,0,0,Airlie,5,0,0.006360892,91.191,41064,0.006360892,42,1,2411,0,2411.612,0,0,0,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605627
41066,1605300,5,0,Provost,5,0,0.013874227,79.291,41065,0.013874227,34,2,6743,1,6743.144,0,1,-9999,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605300
41067,1605299,0,0,13e,5,0,0.011984797,215.294,41066,0.011984797,34,1,2270,0,2270.622,0,0,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605299
41068,1605298,5,0,Provost,5,0,0.001016265,78.727,41067,0.001016265,34,2,5300,1,5300.863,0,1,-9999,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605298
41069,1604943,0,0,Sherbrooke,5,0,-0.005692321,170.422,41068,-0.005692321,34,1,3084,1,3084.543,0,1,-9999,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604943
41070,1605815,5,0,Saint-Jacques,5,0,-0.00885492,67.766,41069,-0.00885492,34,2,12358,1,12358.687,0,1,-9999,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605815
41071,1606160,0,0,Parent,5,0,0.019503501,70.764,41070,0.019503501,34,1,627,0,627.565,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606160
41072,1606250,0,0,J.-Omer-Marchand,5,0,-0.004007922,137.242,41071,-0.004007922,34,1,518,0,518.145,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606250
41073,1605813,0,1,Boyer,5,0,0.002863721,178.108,41072,0.002863721,34,1,1214,0,1214.774,0,1,1,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605813
41074,1605812,0,0,Léo-Pétrin,5,0,-0.009274186,83.034,41073,-0.009274186,34,1,870,0,870.984,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605812
41075,1605811,0,-1,Chalet,5,0,0.00420914,209.089,41074,0.00420914,34,1,815,0,815.851,0,1,1,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605811
41076,1605810,6,0,Notre-Dame,5,0,0.001175347,791.996,41075,0.001175347,42,2,11550,1,11550.405,0,1,-9999,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605810
41077,1605722,0,0,90e,5,0,0.010428021,108.187,41076,0.010428021,34,1,3153,1,3153.084,0,1,-9999,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605722
41078,1604959,0,0,25e,5,0,0.028918543,329.578,41077,0.028918543,34,1,2853,1,2853.016,0,0,1,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604959
41079,1604958,0,1,Louis-Paré,5,0,0.005821364,240.517,41078,0.005821364,34,1,1530,0,1530.03,0,1,1,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604958
41080,1604957,0,-1,36e,5,0,-0.000567915,88.048,41079,-0.000567915,34,1,1724,0,1724.549,0,1,1,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604957
41081,1606248,0,0,J.-Omer-Marchand,5,0,-0.005463729,76.878,41080,-0.005463729,34,1,645,0,645.519,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606248
41082,1604956,5,0,Provost,5,0,-0.016870079,81.686,41081,-0.016870079,34,2,6984,1,6984.964,0,1,-9999,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604956
41083,1604953,5,0,Provost,5,0,-0.002246673,22.258,41082,-0.002246673,34,2,8975,1,8975.341,0,1,-9999,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604953
41084,1604952,5,0,Provost,5,0,0.004214668,291.866,41083,0.004214668,42,2,8976,1,8976.298,0,1,-9999,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604952
41085,1604951,0,1,26e,5,0,0.04442566,87.345,41084,0.04442566,34,1,2566,0,2566.793,0,1,1,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604951
41086,1604950,0,1,26e,5,0,0.022852396,112.91,41085,0.022852396,42,1,1931,0,1931.893,0,1,1,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604950
41087,1604949,0,-1,30e,5,0,0.032017336,114.637,41086,0.032017336,34,1,1799,0,1799.86,0,1,1,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604949
41088,1604948,0,-1,Thessereault,5,0,0.003161471,253.071,41087,0.003161471,34,1,949,0,949.896,0,1,1,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604948
41089,1606252,0,0,Henri-M.-Perrault,5,0,-0.003135095,130.791,41088,-0.003135095,34,1,1103,0,1103.26,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606252
41090,1606251,0,0,Alexander-C.-Hutchison,5,0,-0.003866647,126.578,41089,-0.003866647,34,1,1098,0,1098.671,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606251
41091,1604954,5,0,Provost,5,0,0.004518385,79.682,41090,0.004518385,34,2,9562,1,9562.681,0,1,-9999,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604954
41092,1605297,0,-1,12e,5,0,0.006582001,211.203,41091,0.006582001,34,1,1396,0,1396.705,0,1,1,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605297
41093,1604839,7,-1,Côte-de-Liesse,5,0,-0.004888798,374.361,41092,-0.004888798,74,2,5041,0,5041.804,0,1,-9999,NOT,4,-9999,4,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604839
41094,1610360,7,-1,Pie-IX,5,0,-0.008280484,157.012,41093,-0.008280484,34,3,10335,0,10335.133,0,1,-9999,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610360
41095,1611249,0,0,Pierre,5,0,0.003983689,75.314,41094,0.003983689,34,1,2067,0,2067.213,0,0,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611249
41096,1611248,0,-1,Matte,5,0,-0.002480404,249.984,41095,-0.002480404,34,1,1228,0,1228.881,0,1,1,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611248
41097,1611247,0,1,Monty,5,0,-0.002848923,256.263,41096,-0.002848923,34,1,507,0,507.476,0,1,1,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611247
41098,1611246,5,-1,Langelier,5,24300,-0.003890982,257.119,41097,-0.003890982,50,3,4485,0,4485.867,0,1,-9999,NOT,3,-9999,4,-9999,-9999,4.2,1.5,3,0,2.2,0,0,0,0,0,0,No,1,9999,0,0,0,NON,1,0,0,0,0,0.5,0,1611246
41099,1611245,5,1,Langelier,5,23529,-0.003966962,257.149,41098,-0.003966962,50,3,4327,0,4327.483,0,1,-9999,NOT,3,-9999,4,-9999,-9999,4.5,2,3,0,2,0,0,0,0,0,0,No,1,9999,0,0,0,NON,1,0,0,0,0,0.5,0,1611245
41100,1611244,0,1,Tardif,5,0,0.000138667,72.124,41099,0.000138667,34,1,982,0,982.894,0,1,1,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611244
41101,1611243,0,1,Allard,5,0,-0.023731223,288.256,41100,-0.023731223,34,1,919,0,919.788,0,1,1,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611243
41102,1611242,0,0,Arthur-Chevrier,5,0,0.005319955,75.196,41101,0.005319955,34,1,1196,0,1196.585,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611242
41103,1605046,5,0,Saint-Joseph,5,0,-0.004229228,264.85,41102,-0.004229228,42,1,4990,1,4990.701,0,1,1,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605046
41104,1611241,0,1,Allard,5,0,-0.005433777,404.915,41103,-0.005433777,34,1,980,0,980.215,0,1,1,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611241
41105,1610745,6,-1,Léger,5,0,-0.000439321,211.845,41104,-0.000439321,50,3,8549,0,8549.169,0,1,-9999,NOT,4,-9999,4,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610745
